#OTU ID,Taxonomy,12A,12C,12D,15A,15B,17A,17B,17C,18A,18B,18C,18D,19A,19B,19C,19D,21A,21B,21D,22B,22C,22D,23A,23B,23C,23D,24A,24B,24C,24D,25B,25C,25D,26A,26B,26C,26D,28A,28B,28C,28D,2A,2B,2C,2D,31A,31B,31C,31D,32B,32C,34B,34C,35D,38B,38C,38D,39A,39B,39C,3A,3B,40A,40B,40C,40D,41A,41B,41C,41D,42A,42B,42D,45A,45B,45D,46A,46B,46C,46D,47A,47B,47C,47D,4A,4B,4C,4D,51D,52B,52C,52D,53A,53B,53C,53D,54A,54B,54D,57A,57B,57C,57D,58A,58B,58C,58D,59A,59B,59C,59D,5A,5B,5C,5D,61A,61B,61C,61D,63A,63B,63C,63D,64A,64B,64C,64D,65A,65B,65C,65D,66A,66B,66C,66D,67A,67B,67C,67D,68A,68B,68C,68D,69A,69B,69C,69D,6A,6B,6C,6D,72A,72B,72C,72D,73A,73C,73D,74A,74B,74C,74D,76A,76B,76C,76D,78A,78B,78C,78D,7A,7B,7C,81B,81C,81D,82A,82B,82C,82D,85A,85B,85C,85D,87A,87C,89A,89B,89C,89D,8A,8B,8C,8D,90A,90B,90D,91A,91B,91C,91D,93A,93B,93C,93D,94A,94B,94D,95A,95B,95C,95D,97A,97B,97C,97D,98A,98B,98C,98D,99A,99B,99C,9A,9B,9C,9D
c64156cd905e258c34769299437b2a65,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0,0,0,250,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,54,52,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,63,70,0,0,0,0,96,0,66,148,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,265,777,0,500,129,0,0,59,0,0,0,0,471,86,0,47,0,284,0,435,0,0,179,0,712,1209,229,0,0,0,0,0,0,307,1063,521,638,1763,260,0,0,0,0,0,154,0,79,0,0,0,0,0,0,0,0,268,515,703,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,1592,3255,2628,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,602,0,0,0,0,0,0,0,0,0,0,0,0,0,2665,5371,792,2024
dfc22558a0fea2f41aa0972092709b2d,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,402,2443,3709,107,0,0,0,0,0,0,496,391,1964,34,0,0,0,0,0,0,0,0,0,0,45,147,890,0,113,101,44,761,20,0,0,98,93,37,0,0,0,24,98,271,0,0,3283,5402,4235,576,50,52,62,386,0,24,27,0,0,126,0,0,0,18,0,37,0,0,0,0,0,0,35,33,0,0,35,0,0,59,58,0,21,67,32,25,27,24,29,0,0,104,0,24,49,0,0,0,0,212,0,36,0,0,0,0,0,70,110,81,35,241,172,47,50,0,0,0,462,0,0,0,0,102,75,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,30,382,0,0,0,0,0,0,0,0,0,0,54,0,0,0,27,78,69,37,44,30,67,61,0,0,0,0,113,75,0,0,0,0,0,0,0,0,57,39,0,49,17,176,134,0,0,0,41,0,59,176,0,0,0,0,89,34,613,252,876,116,97,127,0,0,0,0,0,0,0
41bf9af3807d93f03ca349d293eb3d5c,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__mucosae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,405,248,537,10,0,0,3,0,0,0,0,813,136,0,0,13,32,11,318,209,16,0,0,0,3,269,269,347,0,0,11,79,357,422,4,0,0,0,0,0,0,0,0,9,0,114,53,15,0,544,0,0,0,0,0,13,0,0,316,8,7,7,15,7,277,258,3857,424,565,136,0,0,61,0,0,0,0,159,46,27,0,116,0,119,24,0,0,0,0,43,0,61,0,119,36,23,0,68,93,551,24,92,93,95,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,10,21,33,17,0,0,0,0,0,0,2415,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,175,103,190,2294,0,0,0,0,8,10,0,0,0,328,0,0,0,8,0,0,0,497,115,311,340,0,0,0,0,0,0,176,5862,4678,10,17,33,948,433,209,0,0,0,0,0,0,6,0,7,0,16
a13e482a59d94e06662976d1dbf79d62,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,10,24,0,35,0,0,0,0,0,16,0,10,8,0,250,78,157,16,7,0,13,13,71,0,379,158,127,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,24,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,46,16,23,11,42,280,100,706,580,13911,9353,5126,0,12,0,34,23,48,14,102,59,35,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5d81d33298c87d2bbb6c641ebf64ea53,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,12,0,0,0,0,0,0,0,0,134,1905,3886,3262,2895,261,427,36,3739,1517,9165,137,5,11,16,7,0,3,3,5,0,0,0,0,0,8,0,2,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639f84de1e2b2c0cb94a36f9c25415cf,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__Barnesiella; s__viscericola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,0,69,3,2451,2184,977,4604,3,7,0,0,0,17,0,6,12,12,263,92,198,7,14,66,59,37,198,0,1100,504,405,82,36,6,0,0,0,0,0,0,0,0,94,566,838,493,367,51,13,7,984,485,2155,213,296,222,883,307,11,180,0,124,0,0,0,0,47,242,312,87,20,0,10,0,0,60,25,136,50,2003,1360,626,0,9,14,151,15,21,0,88,51,36,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e83a218c05d40cdc97c47b2af165310,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,12,5,0,365,0,3,63,14,0,0,0,0,0,83,0,0,0,0,0,58,21,0,0,0,0,0,0,0,11,0,22,0,0,0,0,8179,913,588,0,0,0,0,253,1551,270,0,0,0,0,0,0,0,0,0,13,0,193,86,492,0,0,221,386,8,20,5,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,1270,0,61,0,0,0,0,0,0,0,9,455,0,0,0,0,3,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,4,0,0,0,0,0,0,0,0,646,0,293,0,0,0,0,0,0,0,0,30,0,17,0,354,0,7,0,0,0,0,0,38,0,2702,0,0,3694,0,29,197,0,0,0,0,0,0,0,0,6,0,0,0,0,0,24,0,0,0,0,0,12,0,111,0,272,163,0,0,96,0,0,0,0,0,0,0,0,11,13,0,0,0,276
2b2c2bb8a178b4899ae38d2eefd8c11e,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae,0,31,3,18,0,0,0,15,0,0,15,17,187,439,6,327,17,23,11,0,0,6,0,7,0,0,0,0,15,6,0,9,0,0,0,0,0,0,19,0,0,0,0,0,0,26,0,0,0,0,1562,196,112,62,0,0,0,107,280,60,0,0,0,0,0,3,0,0,0,0,0,47,13,0,0,0,34,57,0,75,0,0,5,0,0,0,0,0,72,6,0,7,0,0,0,8,2,0,0,0,0,0,0,9,0,0,0,0,0,0,87,0,4,60,13,0,0,0,0,9,0,0,0,0,5,0,109,0,12,0,0,0,231,133,4,0,46,11,22,0,0,0,0,0,48,3,11,0,0,0,0,0,19,45,5,7,0,0,23,24,13,33,0,78,13,0,3,130,91,131,0,0,0,0,0,0,21,96,4,0,27,2172,1504,8087,0,8,6,0,33,0,5,0,0,0,0,16,0,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2133,2263,538,5,0,37,8
f5ed0f138c26b04bff7c8c40719c13dc,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus,0,0,0,785,945,0,0,0,0,0,0,5,64,24,5,0,0,0,0,258,62,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,266,39,18,0,0,0,0,0,0,66,0,0,0,0,0,11,12,0,0,0,0,403,596,0,0,12,0,0,206,0,0,0,0,198,151,201,4711,0,0,0,0,210,58,0,0,0,0,0,0,0,0,205,124,0,158,0,153,167,0,0,2081,80,383,272,0,0,0,0,157,0,204,13,270,154,0,0,1596,799,902,249,128,117,121,159,0,78,74,0,0,0,0,0,0,0,0,0,0,0,0,0,302,100,91,0,63,0,0,0,0,0,182,79,54,56,0,0,0,5,0,0,0,72,14,43,27,66,126,76,0,53,0,0,357,0,0,0,0,0,0,0,0,0,281,389,0,0,0,27,0,0,24,0,16,17,20,11,34,61,0,0,329,81,0,0,0,94,0,119,85,0,139,173,324,0,0,23,0,0,0,0
80f4633badd3235d6a9435ea48645de0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila,0,0,0,19,0,0,0,17,0,0,0,0,25,6,0,0,0,0,0,0,0,0,5282,431,104,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,482,13457,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3280467852d55910fa2b95590d1fb0e,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__Barnesiella; s__viscericola,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,73,9,1411,1181,542,2256,0,0,6,0,0,12,0,0,6,5,96,21,48,13,0,36,24,0,74,0,238,91,124,104,37,0,0,0,0,0,0,0,0,0,109,549,868,539,387,75,43,19,858,465,2156,195,312,143,539,165,0,82,0,113,0,0,0,0,34,159,258,90,16,0,12,11,11,77,44,176,80,2642,1948,943,3,11,0,85,0,26,0,67,39,27,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128b6f83902c9bbd5e6e4add39bb3c57,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__YRC22; s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,62,0,1980,1407,1199,2463,0,0,0,0,0,0,0,0,15,0,0,0,0,6,3,26,15,0,4,10,12,17,8,51,27,0,0,0,0,0,0,0,4,0,89,399,421,404,292,45,29,17,720,278,1643,162,980,383,1854,814,0,317,0,488,0,0,0,0,77,611,1027,1402,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,70,0,4,0,57,24,18,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d4397d4dc27e6ece7bd16f468513cd6a,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__somerae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,47,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,4551,13902,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3c814b2f1582729b4a5bc0e12402f57a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,10,4,0,0,0,0,0,0,0,0,5,0,4,6,0,0,0,0,57,0,0,0,73,77,85,0,0,4,6,0,0,0,0,0,0,8,464,53,723,259,156,0,61,0,13,150,0,0,0,61,0,461,222,0,0,0,0,59,65,54,0,0,1801,1740,167,3122,0,0,0,17,177,45,34,11,0,0,0,0,0,17,0,0,0,0,0,0,0,0,21,12,0,14,0,0,0,0,0,0,0,1369,276,324,27,0,0,0,17,0,0,0,3104,6,2,0,0,139,20,35,0,0,0,9,0,0,27,0,1500,151,165,17,0,0,0,0,0,0,0,0,12,0,0,88,0,0,0,0,0,61,0,0,11,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,233,0,0,11,0,0,0,0,0,17,221,0,0,0,0,79,0,0,0,0,0,0,0,0,0,34,56,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,822,36,56,248,0,0,0,0,0,0,0
72470bc347aece577be4b05bfef1e374,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8640,6907,120,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64d80b5c26eaffdd9ad13fb5b7aad5d0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,339,287,81,0,0,0,0,6,0,0,0,0,0,52,0,45,59,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,5607,0,0,0,0,8,0,0,0,0,14,56,243,859,0,86,0,0,9,0,0,0,0,0,0,0,0,0,72,100,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4508,4106,82,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f8177496b5c62552a9c90b545644474,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Gallicola; s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,3,0,0,0,0,0,0,3,0,107,1281,2445,2093,1824,199,281,33,2211,950,5990,173,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d1240f9c19b02e57ed2c655bb1dc81f,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar,0,0,0,391,118,0,0,212,0,0,0,54,126,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,122,0,0,0,0,0,0,0,0,160,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328,86,210,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,33,0,0,0,0,0,0,0,146,0,0,113,723,0,0,0,180,114,30,0,0,0,1323,0,511,298,0,0,0,0,0,0,0,0,0,0,262,0,461,0,0,0,159,824,0,0,0,119,0,0,128,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,71,0,0,237,174,884,78,0,0,0,0,233,198,1927,0,0,0,672
4415f18ce46aba17d5200901258227ba,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__salivarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,227,91,88,116,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,15,26,17,35,0,0,0,0,0,113,73,116,57,242,93,1911,72,0,82,0,0,0,0,111,108,161,37,0,0,0,0,995,190,105,0,205,1110,117,62,0,0,0,16,0,1594,4661,482,22,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,537,252,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,500,215,993
c2a603338fc3fb4869b7be25f56ec4d6,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,68,0,1925,1818,943,3057,0,6,0,0,0,17,0,7,7,6,109,60,107,0,10,16,21,12,76,0,350,163,97,48,10,5,0,0,0,0,0,0,0,0,113,215,477,189,149,28,7,8,513,210,874,91,396,199,766,311,6,150,0,217,0,0,0,0,29,200,409,527,0,0,0,0,0,15,10,62,30,877,589,222,0,4,0,81,0,6,0,32,14,27,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d9289edf219430abcc22da4d15161b2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__neonatale,49,7,0,0,0,0,0,0,0,0,98,6,208,109,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,7,0,5,0,0,0,0,406,203,9,0,0,0,12,0,0,329,267,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,32,176,21,950,0,0,0,0,0,47,1338,70,0,0,14,4,23,0,0,22,12,18,0,33,13,0,0,31,0,6,0,104,146,0,51,0,0,0,0,0,27,0,0,40,0,0,0,38,104,0,114,0,0,0,0,137,57,0,5,0,43,21,12,1861,24,0,0,0,0,0,0,0,0,0,0,6089,26,12,0,17,27,0,116,0,0,0,540,210,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,6,33,55,57,118,22,57,501,0,49,0,0,0,0,0,0,22,0,0,0,0,40,9,0,0,0,0,0,0,0,15,0,0,0,119,224,0,0,21,0,0,0,0,0,102,43,115,173,4,0,0
f3a81c60a3a2bfa591f1d6072921ab60,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,229,169,77,248,0,0,0,0,0,0,0,0,20,0,0,0,0,3,0,19,14,0,0,10,0,0,0,67,28,9,0,0,0,0,0,0,0,0,122,793,1013,641,493,44,58,13,1293,612,3296,266,935,486,2042,941,4,227,0,408,0,0,0,0,88,620,1059,494,0,0,8,0,0,0,11,0,0,5,4,0,0,0,5,7,0,0,0,8,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d162f9db9a7ea0cf2011ac9e6806e7f0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,9,13,21,22,18,37,5,0,17,8,47,0,188,1904,0,0,0,0,3,0,0,0,0,0,2324,0,0,0,96,1620,0,0,0,18,11,0,984,64,0,0,0,2350,1109,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2247,962,82,128,67,311,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b20e406f2c32629d8ae92eb8c6a20255,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__vaginalis,6,129,0,45,12,1106,3379,49,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,129,0,0,0,0,42,0,0,0,0,0,53,37,278,0,59,308,78,69,107,0,0,112,78,0,0,0,0,10,78,0,29,170,709,211,61,0,0,0,0,0,0,0,0,0,50,245,585,334,126,141,0,0,0,0,0,74,0,20,0,0,42,0,0,0,0,0,54,65,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,691,972,0,0,0,0,0,0,0,0,0,0,0,0,13,0,139,182,0,0,0,0,0,0,0,16,0,9,0,0,0,1228,2191,119,597
